Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales
1,85.17,3.73,225.9660263,6.334,1304584.4
0,79.61,3.717,226.1122067,6.334,1267675.05
0,77.67,3.666,226.5180926,6.334,1227430.73
0,73.77,3.594,226.9688442,6.034,1232073.18
0,74.26,3.506,226.9873637,6.034,1200729.45
1,47.87,2.946,126.4962581,13.975,1117863.33
0,54.83,2.915,126.5262857,13.975,1095421.65
0,50.23,2.825,126.5522857,13.975,1048617.17
0,53.77,2.987,126.5782857,13.975,1077018.27
0,50.11,2.925,126.6042857,13.975,985594.23
0,59.57,3.054,126.6066452,13.975,972088.34
0,60.06,3.083,126.6050645,13.975,981615.81
0,59.84,3.086,126.6034839,14.099,1011822.3
0,64.95,3.109,126.5621,14.099,957997.52
0,64.55,3.05,126.4713333,14.099,993833.44
0,67.38,3.105,126.3805667,14.099,954220.22
0,68.44,3.145,126.2085484,14.099,966054.97
0,76.2,3.12,126.1843871,14.099,958374.56
0,67.84,3.058,126.1602258,14.099,955451.16
0,81.39,2.941,126.1360645,14.099,1049357.36
0,90.84,2.949,126.1119032,14.099,1016039.71
0,81.06,3.043,126.114,14.099,956211.2
0,87.27,3.084,126.1266,14.099,958007.69
0,91.98,3.105,126.1392,14.18,951957.31
0,90.37,3.1,126.1518,14.18,943506.28
0,99.22,3.112,126.1283548,14.18,912403.67
0,96.31,3.017,126.1069032,14.18,913548.25
0,92.95,3.123,126.0854516,14.18,967576.95
0,87.01,3.159,126.064,14.18,928264.4
0,92.81,3.041,126.0766452,14.18,948447.34
0,93.19,3.129,126.0892903,14.18,1004516.46
1,83.63,3.044,126.1145806,14.18,903119.03
0,82.45,3.028,126.1454667,14.18,852882.61
0,81.77,2.939,126.1900333,14.18,851919.34
0,85.2,3.001,126.2346,14.313,850936.26
0,71.82,3.013,126.2791667,14.313,918335.68
0,75.0,2.976,126.3266774,14.313,862419.84
0,68.85,3.014,126.3815484,14.313,857883.46
0,65.49,3.129,126.4912903,14.313,929690.71
0,57.79,3.13,126.5461613,14.313,942475.24
0,58.18,3.161,126.6072,14.313,894493.7
1,47.66,3.162,126.6692667,14.313,1601377.41
0,50.01,3.203,126.7934,14.313,1121934.15
0,52.02,3.236,126.9835806,14.313,1768249.89
1,45.64,3.148,127.0876774,14.313,891736.91
0,37.64,3.287,127.1917742,14.021,910110.24
0,43.15,3.312,127.3009355,14.021,812011.8
0,53.53,3.223,127.4404839,14.021,802105.5
0,50.74,3.342,127.5800323,14.021,873119.06
0,45.14,3.348,127.7195806,14.021,1046068.17
0,53.35,3.43,127.99525,14.021,1128485.1
0,48.45,3.53,128.13,14.021,1046203.72
0,57.75,3.818,128.3995,14.021,997672.62
0,64.21,3.692,128.5121935,14.021,1009502.01
0,54.4,3.909,128.6160645,14.021,954107.32
0,64.47,4.003,128.8238065,13.736,998362.05
0,57.63,3.868,128.9107333,13.736,990951.77
0,72.12,4.134,128.9553,13.736,1016019.47
0,68.27,4.151,128.9998667,13.736,994966.1
0,68.4,4.193,129.0444333,13.736,1021154.48
0,66.59,4.169,129.0756774,13.736,924134.99
0,76.67,4.087,129.0623548,13.736,964332.51
0,71.81,4.031,129.0490323,13.736,970328.68
0,78.72,3.981,129.0357097,13.736,996937.95
0,86.84,3.935,129.0432,13.736,986504.93
0,88.95,3.898,129.0663,13.736,997282.75
0,89.85,3.842,129.0894,13.503,961993.34
0,88.1,3.692,129.1338387,13.503,936001.98
0,91.17,3.794,129.1507742,13.503,922231.92
0,93.29,3.805,129.1677097,13.503,890547.07
0,91.04,3.701,129.2015806,13.503,955913.68
1,88.0,3.913,129.3686129,13.503,922850.57
0,76.36,3.918,129.4306,13.503,889290.23
0,82.95,3.789,129.5183333,13.503,871692.74
0,83.26,3.877,129.6060667,13.503,866401.45
0,70.44,3.827,129.6938,12.89,951244.66
0,67.31,3.805,129.7706452,12.89,927600.01
0,73.05,3.842,129.7821613,12.89,938604.58
0,67.41,3.727,129.7936774,12.89,990926.38
0,59.77,3.828,129.8051935,12.89,1051944.79
0,54.2,3.813,129.8268333,12.89,970641.34
1,53.25,3.622,129.8364,12.89,1591920.42
0,52.5,3.701,129.8459667,12.89,1071383.1
0,42.17,3.644,129.8555333,12.89,1189646.45
0,43.29,3.6,129.8980645,12.89,1293404.18
0,45.4,3.541,129.9845484,12.89,1617612.03
1,44.64,3.428,130.0710323,12.89,1111638.07
0,50.43,3.599,130.1575161,12.187,945823.65
0,46.2,3.66,130.2792258,12.187,855922.64
0,50.43,3.675,130.3144516,12.187,888203.69
0,50.58,3.702,130.3496774,12.187,1058767.95
1,52.27,3.722,130.3849032,12.187,1199330.85
0,51.8,3.781,130.4546207,12.187,1240048.85
0,53.13,3.95,130.5502069,12.187,1112034.72
0,54.54,4.25,130.7413793,12.187,1113208.57
0,64.44,4.273,130.8261935,12.187,1088498.52
0,56.26,4.038,130.8966452,12.187,1045419.87
0,64.36,4.294,130.9670968,12.187,1025382.22
0,64.05,4.121,131.0375484,11.627,1128765.71
0,77.99,4.193,131.1266667,11.627,1004252.38
0,76.03,4.171,131.136,11.627,1073433.69
0,77.27,4.186,131.1453333,11.627,1041995.22
0,83.84,4.293,131.0287742,11.627,991514.21
0,78.11,4.277,130.9592258,11.627,981345.2
0,84.83,4.103,130.8896774,11.627,1086231.47
0,85.94,4.144,130.8295333,11.627,1019555.51
0,90.47,3.875,130.7562667,11.627,943124.74
0,89.13,3.765,130.7196333,10.926,1014898.78
0,95.61,3.723,130.683,10.926,960312.75
0,85.53,3.726,130.7012903,10.926,941550.34
0,93.47,3.769,130.7195806,10.926,916967.92
0,88.16,3.76,130.737871,10.926,958667.23
0,95.91,3.811,130.7561613,10.926,984689.9
0,94.87,4.002,130.7909677,10.926,1005003.12
0,85.32,4.055,130.8381613,10.926,1048101.39
0,89.78,4.093,130.8853548,10.926,1061943.49
1,88.52,4.124,130.9325484,10.926,955146.04
0,83.64,4.133,130.9776667,10.926,885892.37
0,81.22,3.966,131.043,10.926,880415.67
0,71.74,4.468,131.1083333,10.199,934917.47
0,65.95,4.301,131.1930968,10.199,974697.6
0,31.53,2.666,126.4420645,8.316,1967220.53
1,33.16,2.671,126.4962581,8.316,2030933.46
0,29.98,2.667,126.5522857,8.316,1817850.32
0,37.62,2.733,126.6042857,8.316,1840686.94
0,42.49,2.782,126.6066452,8.316,1879794.89
0,41.48,2.819,126.6050645,8.316,1882095.98
0,42.15,2.842,126.6034839,8.107,2142482.14
0,38.97,2.877,126.6019032,8.107,1898321.33
0,50.39,2.915,126.5621,8.107,1819660.44
0,48.33,2.941,126.3805667,8.107,1785823.37
0,50.15,2.962,126.2085484,8.107,1890273.44
0,57.71,2.95,126.1843871,8.107,1853657.6
0,59.85,2.871,126.1360645,8.107,2022705.22
0,65.24,2.841,126.1119032,8.107,2037880.96
0,58.41,2.819,126.114,8.107,2003435.31
0,71.83,2.82,126.1266,8.107,1970340.25
0,78.82,2.814,126.1392,7.951,2018314.71
0,71.33,2.802,126.1518,7.951,1870843.9
0,77.79,2.791,126.1498065,7.951,1932231.05
0,82.27,2.797,126.1283548,7.951,1907351.2
0,78.94,2.797,126.1069032,7.951,1817887.23
0,81.24,2.802,126.0854516,7.951,1969121.45
0,74.93,2.837,126.064,7.951,1877592.55
0,76.34,2.85,126.0766452,7.951,1997397.63
0,75.31,2.854,126.0892903,7.951,1908278.27
0,65.71,2.868,126.1019355,7.951,1911852.58
1,65.74,2.87,126.1145806,7.951,1772143.94
0,66.84,2.875,126.1454667,7.951,1790279.74
0,68.22,2.872,126.1900333,7.951,1705655.09
0,68.74,2.853,126.2346,7.795,1765584.48
0,63.03,2.841,126.2791667,7.795,1871924.07
0,54.12,2.845,126.3266774,7.795,1851431.06
0,45.12,2.841,126.4364194,7.795,1887895.07
0,49.96,2.831,126.4912903,7.795,1854967.66
1,28.22,2.83,126.6692667,7.795,2766400.05
0,25.8,2.812,126.7313333,7.795,2083379.89
0,36.78,2.817,126.7934,7.795,2461468.35
0,35.21,2.842,126.8794839,7.795,2771646.81
1,26.79,2.868,127.0876774,7.795,1675292.0
0,16.94,2.891,127.1917742,7.47,1744544.39
0,20.6,2.903,127.3009355,7.47,1682316.31
0,34.8,2.934,127.4404839,7.47,1770177.37
1,30.83,3.034,127.859129,7.47,1944438.9
0,33.17,3.12,128.13,7.47,1831933.95
0,34.23,3.23,128.26475,7.47,1894960.68
0,41.28,3.346,128.3995,7.47,1852432.58
0,44.69,3.407,128.5121935,7.47,1852443.78
0,42.38,3.435,128.6160645,7.47,1807545.43
0,42.49,3.487,128.7199355,7.193,1864238.64
0,42.75,3.547,128.8238065,7.193,1887465.04
0,41.72,3.616,128.9107333,7.193,1950994.04
0,47.75,3.744,129.0444333,7.193,1986380.4
0,52.12,3.802,129.0756774,7.193,1860923.55
0,52.76,3.752,129.0490323,7.193,1935593.87
0,63.35,3.704,129.0432,7.193,2086433.49
0,66.38,3.668,129.0663,7.193,2009163.08
0,74.29,3.613,129.0894,6.877,2048035.74
0,77.3,3.563,129.1125,6.877,2021699.38
0,75.59,3.553,129.1338387,6.877,1956813.31
0,78.5,3.563,129.1507742,6.877,1987089.36
0,77.62,3.574,129.1677097,6.877,1880785.69
0,75.56,3.595,129.1846452,6.877,2076231.8
0,75.95,3.606,129.2015806,6.877,1970341.38
0,76.68,3.578,129.2405806,6.877,2090340.98
0,81.53,3.57,129.2832581,6.877,2035244.54
0,77.0,3.58,129.3259355,6.877,1953628.82
1,70.19,3.619,129.3686129,6.877,1872921.31
0,67.54,3.641,129.4306,6.877,1923223.82
0,63.6,3.648,129.5183333,6.877,1847430.96
0,68.28,3.623,129.6060667,6.877,1835662.69
0,60.62,3.592,129.6938,6.392,2067232.56
0,51.74,3.567,129.7706452,6.392,1929659.07
0,54.66,3.579,129.7821613,6.392,1973544.27
0,47.41,3.567,129.7936774,6.392,1948733.81
0,43.51,3.538,129.8051935,6.392,2036317.54
0,33.8,3.513,129.8167097,6.392,2111592.09
0,40.65,3.489,129.8268333,6.392,2016323.51
0,33.94,3.389,129.8459667,6.392,2051315.66
0,27.85,3.282,129.8980645,6.392,2760346.71
1,31.53,3.119,130.0710323,6.392,1969056.91
0,33.8,3.08,130.1575161,6.104,1865752.78
0,25.61,3.056,130.244,6.104,1794962.64
0,32.71,3.047,130.2792258,6.104,1811606.21
0,34.32,3.058,130.3144516,6.104,1733983.09
0,31.39,3.077,130.3496774,6.104,1927780.74
1,33.73,3.116,130.3849032,6.104,2069284.57
0,36.57,3.119,130.4546207,6.104,2214477.06
0,32.36,3.242,130.6457931,6.104,1969742.76
0,38.24,3.38,130.7413793,6.104,1986445.65
0,52.5,3.529,130.8261935,6.104,2025582.62
0,53.2,3.734,130.9670968,6.104,1948982.7
0,48.85,3.793,131.0375484,5.965,2271614.76
0,51.7,3.833,131.108,5.965,2057637.86
0,50.24,3.845,131.1173333,5.965,1955689.12
0,64.8,3.842,131.1266667,5.965,1970121.65
0,54.41,3.831,131.136,5.965,1995994.51
0,56.47,3.809,131.1453333,5.965,2080764.17
0,65.17,3.808,131.0983226,5.965,2131900.55
0,62.39,3.801,131.0287742,5.965,2043349.41
0,61.11,3.788,130.9592258,5.965,2035431.39
0,68.4,3.776,130.8896774,5.965,2182437.9
0,65.97,3.756,130.8295333,5.965,2152229.11
0,72.89,3.737,130.7929,5.965,2094373.0
0,79.23,3.63,130.7196333,5.765,2184980.35
0,83.68,3.595,130.683,5.765,2002750.99
0,75.69,3.556,130.7012903,5.765,2053089.32
0,80.42,3.537,130.7195806,5.765,1914430.53
0,81.99,3.512,130.737871,5.765,2044148.23
0,81.69,3.509,130.7561613,5.765,2041019.92
0,79.4,3.545,130.7909677,5.765,2095769.18
0,77.37,3.582,130.8381613,5.765,2059458.25
1,70.65,3.689,130.9325484,5.765,2165796.31
0,68.55,3.749,130.9776667,5.765,1919917.03
0,67.96,3.821,131.0103333,5.765,1938379.66
0,64.8,3.821,131.043,5.765,1927664.11
0,61.79,3.815,131.0756667,5.621,2041918.74
0,55.1,3.797,131.1083333,5.621,1999079.44
0,52.06,3.781,131.1499677,5.621,2018010.15
0,46.97,3.755,131.1930968,5.621,2035189.66
0,27.31,2.784,181.8711898,8.992,2623469.95
1,27.73,2.773,181.982317,8.992,1704218.84
0,31.27,2.745,182.0347816,8.992,2204556.7
0,34.89,2.754,182.0774691,8.992,2095591.63
0,37.13,2.777,182.1201566,8.992,2237544.75
0,45.8,2.818,182.1628441,8.992,2156035.06
0,65.45,2.869,181.7596377,8.899,2258781.28
0,54.28,2.899,181.6924769,8.899,2121788.61
0,53.15,2.921,181.6620359,8.899,2082355.12
0,54.26,2.982,181.6612792,8.899,2129771.13
0,62.62,2.958,181.8538486,8.899,2108187.1
0,69.27,2.899,182.0464181,8.899,2227152.16
0,69.71,2.809,182.4315571,8.899,2249570.04
0,72.62,2.78,182.4424199,8.899,2248645.59
0,79.32,2.808,182.3806,8.899,2246179.91
0,76.61,2.815,182.3187801,8.743,2334788.42
0,82.45,2.793,182.2569603,8.743,2236209.13
0,77.84,2.783,182.2604411,8.743,2130287.27
0,81.46,2.771,182.3509895,8.743,2044155.39
0,79.78,2.781,182.4415378,8.743,2054843.28
0,77.17,2.784,182.5320862,8.743,2219813.5
0,78.44,2.805,182.6226346,8.743,2052984.81
0,76.01,2.779,182.6165205,8.743,2057138.31
0,71.36,2.755,182.6104063,8.743,2020332.07
0,78.37,2.715,182.6042922,8.743,2182563.66
0,66.55,2.706,182.622509,8.743,1953539.85
0,68.59,2.713,182.6696737,8.743,1879891.13
0,56.49,2.764,182.7640032,8.724,2091663.2
0,53.15,2.917,182.8558685,8.724,1936621.09
0,61.3,2.921,182.9011166,8.724,1984768.34
0,45.65,2.917,182.9463648,8.724,2078417.47
0,50.02,3.0,182.8989385,8.724,1968462.58
0,40.93,3.046,182.6676154,8.724,2258489.63
0,30.54,3.109,182.5519538,8.724,2600519.26
0,30.51,3.14,182.517732,8.724,2762861.41
0,30.59,3.141,182.54459,8.724,3818686.45
1,29.67,3.179,182.5714479,8.724,1623716.46
0,34.32,3.193,182.5983058,8.549,1864746.1
0,24.78,3.205,182.6585782,8.549,1699095.9
0,30.55,3.229,182.9193368,8.549,1743188.87
0,24.05,3.237,183.1800955,8.549,1613718.38
0,28.73,3.231,183.4408542,8.549,1995891.87
1,30.3,3.239,183.7016129,8.549,1980405.03
0,40.7,3.245,183.9371353,8.549,2019031.67
0,35.78,3.274,184.1625632,8.549,1875708.88
0,38.65,3.433,184.3879911,8.549,2041215.61
0,45.01,3.582,184.613419,8.549,1931104.67
0,46.66,3.631,184.809719,8.549,1932491.42
0,41.76,3.625,184.9943679,8.549,1879451.23
0,37.27,3.638,185.1790167,8.521,1869110.55
0,48.71,3.72,185.3636656,8.521,2037798.88
0,53.69,3.821,185.5339821,8.521,1974960.86
0,66.18,3.962,185.8029526,8.521,1930617.64
0,62.28,4.062,185.9661154,8.521,1959967.8
0,69.7,3.985,185.8603077,8.521,2080694.24
0,76.38,3.922,185.7545,8.521,2079899.47
0,69.32,3.842,185.6719333,8.521,2082083.34
0,74.85,3.804,185.7919609,8.521,2069523.52
0,74.04,3.748,185.9119885,8.625,2074668.19
0,77.49,3.711,186.032016,8.625,2063401.06
0,78.47,3.76,186.1399808,8.625,1953544.76
0,82.33,3.811,186.2177885,8.625,1882070.88
0,78.22,3.842,186.3734038,8.625,2066020.69
0,72.98,3.747,186.5093071,8.625,1896873.99
1,71.48,3.738,186.6737376,8.625,2202742.9
0,70.66,3.645,187.2566641,8.625,1809989.29
0,55.82,3.583,187.4837962,8.523,2078796.76
0,63.82,3.541,187.6917481,8.523,1890870.75
0,59.6,3.57,187.7846197,8.523,2009004.59
0,43.92,3.551,187.9703629,8.523,2174056.71
0,47.65,3.53,188.0632345,8.523,2081534.65
0,51.34,3.53,188.1983654,8.523,1969360.72
1,48.71,3.492,188.3504,8.523,2685351.81
0,50.19,3.452,188.5024346,8.523,2143080.57
0,46.57,3.415,188.6544692,8.523,2470581.29
0,39.93,3.413,188.7979349,8.523,2594363.09
0,42.27,3.389,188.9299752,8.523,3369068.99
1,37.79,3.389,189.0620155,8.523,1914148.89
0,35.88,3.422,189.1940558,8.424,1859144.96
0,31.85,3.533,189.4214733,8.424,1789113.32
0,37.93,3.567,189.5168505,8.424,1595362.27
0,42.96,3.617,189.6122277,8.424,1877410.36
0,36.85,3.695,189.8424834,8.424,2020550.99
0,42.86,3.739,190.0069881,8.424,1875040.16
0,41.55,3.816,190.1714927,8.424,1926004.99
0,45.52,3.848,190.3359973,8.424,2020839.31
0,50.56,3.862,190.4618964,8.424,1941040.5
0,59.45,3.9,190.5363213,8.424,1893447.71
0,50.04,3.953,190.6107463,8.424,1905033.01
0,49.73,3.996,190.6851712,8.567,2376022.26
0,63.13,4.027,190.8138013,8.567,1875686.44
0,53.2,4.004,190.8680064,8.567,1784029.95
0,61.24,3.889,190.9764167,8.567,1987531.05
0,66.3,3.848,190.9964479,8.567,1932233.17
0,67.21,3.798,191.0028096,8.567,2030869.61
0,74.48,3.742,191.0091712,8.567,2049485.49
0,71.93,3.62,191.0299731,8.567,1905733.68
0,74.22,3.564,191.0646096,8.567,1660228.88
0,82.99,3.475,191.1338827,8.684,1862128.95
0,79.97,3.523,191.1685192,8.684,1544422.35
0,78.89,3.567,191.1670428,8.684,1553250.16
0,77.2,3.647,191.1655664,8.684,1479514.66
0,78.65,3.722,191.1626135,8.684,1648570.03
0,75.71,3.807,191.2284919,8.684,1660433.3
0,72.62,3.834,191.3448865,8.684,1621841.33
0,75.09,3.867,191.461281,8.684,1613342.19
1,75.7,3.911,191.5776756,8.684,1904512.34
0,65.32,4.038,191.8567038,8.684,1565352.46
0,64.88,3.997,192.0135577,8.684,1522512.2
0,64.89,3.985,192.1704115,8.667,1687592.16
0,54.47,4.0,192.3272654,8.667,1639585.61
0,56.47,3.969,192.3308542,8.667,1590274.72
0,58.85,3.882,192.3088989,8.667,1704357.62
0,19.83,2.954,131.5279032,8.35,652122.44
1,22.0,2.94,131.5866129,8.35,682447.1
0,27.54,2.909,131.637,8.35,660838.75
0,29.87,2.91,131.686,8.35,564883.2
0,31.79,2.919,131.735,8.35,605325.43
0,41.39,2.938,131.784,8.35,604173.59
0,44.69,2.96,131.8242903,8.35,593710.67
0,45.27,2.957,131.9019677,8.185,718470.71
0,57.77,2.992,131.9408065,8.185,634605.77
0,49.63,3.01,131.9809,8.185,641208.65
0,46.54,3.021,132.0226667,8.185,643097.6
0,49.09,3.042,132.0644333,8.185,570791.11
0,63.16,3.095,132.1062,8.185,661348.88
0,59.09,3.096,132.2230323,8.185,616598.1
0,70.61,3.046,132.2939355,8.185,744772.88
0,69.99,3.006,132.3648387,8.185,693192.5
0,65.83,2.942,132.4733333,8.185,652329.53
0,66.13,2.958,132.5218667,8.099,709337.11
0,73.2,2.924,132.5825806,8.099,598553.43
0,72.04,2.932,132.5983871,8.099,619224.06
0,72.7,2.942,132.6141935,8.099,639651.24
0,71.1,2.913,132.6616129,8.099,637090.44
0,65.07,2.885,132.6932258,8.099,649791.15
0,73.17,2.86,132.7248387,8.099,638647.21
0,59.69,2.84,132.7568,8.067,566945.95
0,52.19,2.903,132.7516667,8.067,591603.79
0,49.96,2.999,132.7633548,8.067,577011.26
0,47.1,3.049,132.8170968,8.067,600395.73
0,55.09,3.055,132.8708387,8.067,598301.5
0,39.63,3.065,132.9783226,8.067,619639.74
0,36.0,3.2,132.7566667,8.067,754134.95
0,23.97,3.255,132.6764,8.067,847294.04
0,25.3,3.301,132.6804516,8.067,983825.15
1,26.54,3.336,132.8150323,8.067,543754.17
0,19.53,3.367,132.9510645,7.771,479424.2
0,21.84,3.391,133.0285161,7.771,487311.03
0,20.69,3.4,133.1834194,7.771,556550.85
1,21.64,3.416,133.260871,7.771,582864.35
0,33.06,3.42,133.3701429,7.771,649993.5
0,20.87,3.452,133.4921429,7.771,547564.09
0,28.16,3.605,133.6141429,7.771,573374.49
0,34.27,3.752,133.7361429,7.771,537035.28
0,40.23,3.796,133.8492258,7.771,551553.99
0,32.63,3.789,133.9587419,7.771,527389.28
0,40.94,3.895,134.1777742,7.658,587370.81
0,48.63,3.981,134.2784667,7.658,607691.36
0,41.37,4.061,134.3571,7.658,655318.26
0,55.46,4.117,134.4357333,7.658,560764.41
0,49.87,4.192,134.5143667,7.658,630522.67
0,57.07,4.211,134.593,7.658,630482.91
0,57.19,4.202,134.6803871,7.658,593941.9
0,65.87,4.134,134.7677742,7.658,636193.24
0,69.8,4.069,134.8551613,7.658,695396.19
0,69.86,4.025,134.9425484,7.658,642679.81
0,63.9,3.989,135.0837333,7.658,639928.85
0,69.96,3.964,135.2652667,7.658,656594.95
0,67.43,3.916,135.4468,7.806,674669.16
0,73.47,3.886,135.6283333,7.806,635118.48
0,73.34,3.915,135.7837419,7.806,624114.56
0,79.97,3.972,135.8738387,7.806,607475.44
0,74.67,4.004,135.9639355,7.806,577511.02
0,73.63,4.02,136.0540323,7.806,607961.21
0,70.63,3.995,136.144129,7.806,590836.37
0,70.41,3.942,136.183129,7.806,599488.98
0,69.19,3.906,136.2136129,7.806,605413.17
0,67.63,3.879,136.2440968,7.806,649159.68
1,67.59,3.93,136.2745806,7.806,607593.51
0,62.1,3.937,136.3145,7.806,545052.34
0,59.0,3.899,136.367,7.806,545570.86
0,51.24,3.775,136.472,7.866,579068.88
0,51.67,3.757,136.5017742,7.866,603318.89
0,45.54,3.757,136.4884516,7.866,589842.69
0,43.39,3.738,136.475129,7.866,615121.78
0,47.13,3.719,136.4618065,7.866,618949.82
0,46.53,3.717,136.4666667,7.866,597856.51
1,41.1,3.689,136.4788,7.866,1066478.1
0,45.67,3.666,136.4909333,7.866,699028.66
0,38.53,3.627,136.5030667,7.866,764565.55
0,35.49,3.611,136.5335161,7.866,870415.49
0,34.93,3.587,136.5883871,7.866,1182691.87
1,31.44,3.566,136.6432581,7.866,603460.79
0,30.24,3.585,136.698129,7.943,516087.65
0,36.26,3.666,136.753,7.943,454183.42
0,21.39,3.705,136.8564194,7.943,492721.85
0,30.87,3.737,136.9598387,7.943,466045.63
0,35.3,3.796,137.0632581,7.943,523831.64
1,31.91,3.826,137.1666774,7.943,628218.22
0,33.18,3.917,137.3411034,7.943,561137.06
0,33.24,3.983,137.4238966,7.943,541292.64
0,36.97,4.021,137.5066897,7.943,545120.67
0,47.42,4.021,137.5843871,7.943,570611.23
0,42.65,4.098,137.7261935,7.943,557547.25
0,40.01,4.143,137.7970968,8.15,659950.36
0,43.52,4.187,137.868,8.15,558585.13
0,54.47,4.17,137.9230667,8.15,534780.57
0,41.57,4.163,137.9781333,8.15,527402.62
0,51.04,4.124,138.0332,8.15,577868.38
0,54.23,4.055,138.0882667,8.15,579539.95
0,58.84,4.029,138.1065806,8.15,600050.98
0,67.97,3.979,138.1101935,8.15,693780.42
0,67.61,3.915,138.1138065,8.15,663971.26
0,59.35,3.871,138.1174194,8.15,611390.67
0,67.7,3.786,138.1295333,8.15,636737.65
0,74.28,3.722,138.1629,8.15,687085.6
0,68.91,3.667,138.1962667,8.15,624099.48
0,74.64,3.646,138.2296333,8.193,678024.75
0,72.62,3.689,138.263,8.193,591335.5
0,75.31,3.732,138.2331935,8.193,592369.22
0,73.9,3.82,138.2033871,8.193,571190.83
0,73.13,3.819,138.1735806,8.193,590739.62
0,73.99,3.863,138.1437742,8.193,590453.63
0,71.42,4.026,138.3771935,8.193,610185.32
1,71.61,4.076,138.4729355,8.193,587259.82
0,65.44,4.088,138.5673,8.193,527509.76
0,60.34,4.203,138.6534,8.193,533161.64
0,57.13,4.158,138.7395,8.193,553901.97
0,59.57,4.151,138.8256,7.992,573498.64
0,49.12,4.186,138.9117,7.992,551799.63
0,52.89,4.153,138.8336129,7.992,555652.77
0,55.75,4.071,138.7281613,7.992,558473.6
0,19.79,2.58,189.3816974,7.039,477409.3
1,20.87,2.572,189.4642725,7.039,472044.28
0,21.13,2.55,189.5340998,7.039,469868.7
0,18.12,2.586,189.6018023,7.039,443242.17
0,27.92,2.62,189.6695049,7.039,444181.85
0,28.64,2.684,189.7372075,7.039,445393.74
0,33.45,2.692,189.734262,7.039,504307.35
0,29.88,2.717,189.7195417,7.039,483177.2
0,36.19,2.725,189.7048215,6.842,490503.69
0,34.21,2.75,189.6901012,6.842,424083.99
0,45.69,2.765,189.6628845,6.842,436312.41
0,37.75,2.766,189.575127,6.842,383550.93
0,37.43,2.771,189.5312483,6.842,403217.22
0,47.34,2.776,189.467827,6.842,435300.51
0,52.08,2.737,189.4452425,6.842,479430.0
0,62.63,2.684,189.4000734,6.842,535587.31
0,52.4,2.674,189.4185259,6.842,540149.85
0,64.44,2.728,189.4882603,6.868,610641.42
0,61.79,2.711,189.5231276,6.868,614253.33
0,67.68,2.699,189.6125456,6.868,586583.69
0,70.71,2.69,189.9368504,6.868,562633.67
0,67.42,2.69,190.0990028,6.868,586936.45
0,63.59,2.732,190.2948237,6.868,521516.96
0,65.66,2.731,190.3284922,6.868,581010.52
0,58.02,2.773,190.3621607,6.868,542087.89
1,57.24,2.78,190.3958293,6.868,537518.57
0,56.55,2.8,190.4688287,6.868,522049.52
0,58.19,2.793,190.5713264,6.868,511330.32
0,59.39,2.759,190.6738241,6.986,463977.54
0,54.29,2.745,190.7763218,6.986,442894.2
0,45.0,2.762,190.8623087,6.986,452169.28
0,45.85,2.762,190.9070184,6.986,541216.92
0,35.76,2.748,190.951728,6.986,495022.51
0,39.94,2.729,190.9964377,6.986,446905.02
0,34.04,2.737,191.0411474,6.986,453632.76
0,27.26,2.758,191.0312172,6.986,458634.68
1,23.46,2.742,191.0121805,6.986,651837.77
0,23.68,2.712,190.9931437,6.986,512260.59
0,26.01,2.778,191.0303376,6.986,648652.01
0,32.46,2.781,191.1430189,6.986,1004730.69
1,19.66,2.829,191.2557002,6.986,575317.38
0,12.39,2.882,191.3683815,6.614,573545.96
0,17.46,2.911,191.4784939,6.614,470365.59
0,28.6,2.973,191.5731924,6.614,462888.13
0,20.8,3.008,191.667891,6.614,448391.99
0,13.64,3.011,191.7625895,6.614,479263.15
0,27.18,3.051,191.9178331,6.614,491179.79
0,26.15,3.101,191.9647167,6.614,475201.64
0,31.77,3.232,192.0116004,6.614,484829.07
0,36.5,3.406,192.1237981,6.614,497373.49
0,32.61,3.414,192.1964844,6.614,465279.68
0,35.75,3.461,192.2691707,6.339,459756.11
0,38.04,3.532,192.3418571,6.339,439276.5
0,34.59,3.611,192.4225954,6.339,427855.24
0,40.74,3.636,192.5234638,6.339,368600.0
0,37.77,3.663,192.6243322,6.339,378100.31
0,38.64,3.735,192.7252006,6.339,423805.22
0,43.29,3.767,192.826069,6.339,410406.95
0,43.95,3.828,192.831317,6.339,435397.19
0,45.17,3.795,192.8365651,6.339,444718.68
0,54.08,3.763,192.8418131,6.339,531080.31
0,55.78,3.735,192.8470612,6.339,600952.06
0,58.34,3.697,192.9034759,6.339,581546.23
0,54.36,3.661,192.9982655,6.339,569105.03
0,63.59,3.597,193.0930552,6.338,608737.56
0,65.0,3.54,193.1878448,6.338,634634.66
0,65.16,3.532,193.3125484,6.338,586841.77
0,65.36,3.545,193.5120367,6.338,581758.22
0,63.96,3.554,193.9110133,6.338,592981.33
0,67.09,3.542,194.1105017,6.338,563884.47
0,68.83,3.499,194.2500634,6.338,554630.42
0,67.51,3.485,194.3796374,6.338,557312.01
1,56.99,3.566,194.6387853,6.338,574622.56
0,53.68,3.596,194.7419707,6.338,539081.09
0,48.91,3.498,194.9459724,6.232,482926.93
0,39.97,3.491,195.0261012,6.232,498241.06
0,46.99,3.548,195.1789994,6.232,560104.16
0,41.97,3.55,195.3318977,6.232,505918.21
